chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr11	181006	198032	0.287624202608064	9	0.11571960844117	0.744279684985089	84	0.221754795179975	4	3	1	-6.81653632934713
chr11	198062	554018	0.110102547032183	111	0.0699925700982602	0.73676150172377	2193	0.240924946457549	2	2	0	-6.74811727346193
chr11	554166	1013167	0.120415340416222	73	0.0956708131569213	0.768936640093823	2988	0.233161988588808	2	2	0	-6.74222889468132
chr11	1016665	1093512	0.306266369862235	87	0.103710487785296	0.905698419971176	679	0.242978860875514	3	2	1	-6.90260261453244
chr11	1093710	1162445	0.0959772726700618	29	0.0599076259362712	0.856739928733578	373	0.2946456740257	2	2	0	-6.77004393252045
chr11	1212825	1213556	0.340077827990986	30	0.0708350844949189	1.10231184702882	57	0.392058593167132	9	6	3	-6.73614494520484
chr11	1213804	1587168	0.175141306472934	67	0.0839245477501134	0.771377245041464	1550	0.2328691354535	2	2	0	-7.07412415061291
chr11	1643036	1857042	0.296856690175094	9	0.13906832852954	0.8054527611821	486	0.23653696230865	3	2	1	-7.04992127975942
chr11	1857747	18212384	0.10748519813675	1104	0.0659428077430644	0.819408129629784	33202	0.276348082717633	2	2	0	-6.95456856146017
chr11	18218522	18290964	0.32994451901955	14	0.166735247794649	0.821727257138739	276	0.259417867821258	3	2	1	-6.80099350944016
chr11	18291063	26669167	0.109301924350669	199	0.0595295333583325	0.807570739432893	7912	0.283708194260706	2	2	0	-6.78053086409796
chr11	26677867	33378209	0.116762324854734	139	0.0602598818661916	0.773848135517117	7167	0.261247997822073	2	2	0	-6.7534538209471
chr11	33604885	43516518	0.117082842736515	148	0.0771840575902371	0.796332275585736	7437	0.28131331835872	2	2	0	-6.75179659452956
chr11	43543647	43543980	0.416158050387376	23	0.0771666488815262	0.749670047551643	29	0.169753893140785	2	1	1	-6.73635584662308
chr11	43603805	48346189	0.11812768761472	135	0.060264145847572	0.794470992943862	11440	0.258816990720344	2	2	0	-6.74891649286135
chr11	48346204	48388899	0.363067481548036	184	0.0613882922240922	1.02064866487879	341	0.306987586780187	3	2	1	-6.73938596556037
chr11	48388910	51527239	0.14295287432731	9	0.120877463205972	0.815641154284882	2455	0.262736649099946	2	2	0	-6.81517650638788
chr11	55035862	56143158	0.117537042341925	57	0.0770813008605582	0.809374177189132	1999	0.277355780501059	2	2	0	-6.74622262028799
chr11	56143198	56143767	0.301707154637056	13	0.0874238129854965	1.05372363382579	25	0.238252925830233	7	5	2	-6.73676577469858
chr11	56184888	56380134	0.0990586445167859	14	0.0520538605254634	0.873014491882605	338	0.245339078977556	2	2	0	-6.78180989280626
chr11	56467716	56468720	0.37993664534048	29	0.0548538811376376	0.97557145135779	49	0.151470294117362	8	5	3	-6.75921572746604
chr11	56468817	56507880	0.258165361753775	20	0.0437895685727717	0.94654445068517	56	0.379374892113637	4	3	1	-6.91533147670715
chr11	56508032	70316391	0.109792360178844	719	0.0623960345191988	0.822019866089803	48035	0.280958925441658	2	2	0	-6.94180980947911
chr11	70435217	89420607	0.10763560280843	433	0.0643045484457893	0.806312018491662	28201	0.270872033397528	2	2	0	-6.83782918146207
chr11	89486367	89892291	0.225477071091492	32	0.132760516866686	0.763643212612785	751	0.451633798172833	1	1	0	-7.04985012012693
chr11	89896041	114310886	0.114833374269903	545	0.0613243841639872	0.798734747189766	29956	0.263029034240789	2	2	0	-6.794643564508
chr11	114421482	114421817	0.442808695228664	18	0.0350293994171954	1.05102551373159	25	0.334476242305289	4	2	2	-6.93982344755267
chr11	114421857	114422188	0.328212856808595	19	0.0321786860554826	0.828389378607699	25	0.196526715741143	19	13	6	-6.78666518074086
chr11	114451129	134856626	0.113131594550771	744	0.0695288685515817	0.810954152856465	34545	0.263318288518999	2	2	0	-6.90792127572298
chr12	82811	9190211	0.428088706356859	647	0.0725861418691213	1.27284577691353	23797	0.360470956352867	4	2	2	-7.08758601748589
chr12	9205540	11201041	0.381336459148608	276	0.0731657363814317	1.32069111283548	5970	0.329315678253	4	2	2	-6.94769324901057
chr12	11201123	11230269	0.276641256606096	30	0.0664417470204271	1.54985678134101	104	0.408355113145	4	3	1	-6.73661252062738
chr12	11230313	34426956	0.416142700434279	913	0.0791726271473551	1.25522033841537	30247	0.377884552617946	4	2	2	-7.69903282441759
chr12	37876619	58217228	0.427952766387076	1230	0.069473252722242	1.28211651801386	54943	0.344926678714279	4	2	2	-7.42419163756676
chr12	58217231	58217774	0.171630092911497	11	0.0728135851460301	1.46947678381645	23	0.300800269899383	7	6	1	-6.73421746855339
chr12	58217780	133812682	0.42511272987576	2747	0.0752096529263031	1.25879968914631	118912	0.382354115345	4	2	2	-9.01917229061513
chr13	19042327	20371595	0.345060896955025	92	0.0889244621112625	1.11900490720174	2534	0.369409396741671	3	2	1	-6.74806063027931
chr13	20717580	115027208	0.435694448208625	2090	0.074108315009483	1.10310920656278	83596	0.35045636189391	3	2	1	-7.38519319404488
chr14	19012522	19088469	0.159269849001031	9	0.128639461718056	0.702158690540917	39	0.561886294393501	1	1	0	-6.7703139622373
chr14	19107097	20147887	0.308858809208031	122	0.0979829680998911	1.35022273054911	1194	0.498666630029512	4	3	1	-6.78453416615191
chr14	20148110	25101397	0.451822672098524	577	0.0617403209997013	1.43817048958679	19765	0.362155940892596	4	2	2	-6.88870845232054
chr14	25101414	68257352	0.446592593541279	1084	0.0717074426959603	1.36871570815762	51243	0.408246588284516	4	2	2	-6.87347814691773
chr14	68878369	106805408	0.324194774405634	1587	0.0784511418104201	1.04506206276184	65773	0.32996812123311	3	2	1	-7.21577350686194
chr14	106805695	107283160	0.292824289772086	130	0.0958307507883597	1.0196933515044	1280	0.342315867646066	4	3	1	-6.97661659677584
chr15	20064550	22140512	0.310589286219725	208	0.107766263782432	1.22702419709948	1921	0.491024608301807	4	3	1	-6.86511101382939
chr15	22145400	76550973	0.424455801016989	2257	0.0721599317387835	1.26539619198043	106202	0.370863169565398	4	2	2	-8.47839361649455
chr15	76551852	76553500	0.284321264074498	28	0.0586602629982721	1.4365107930855	60	0.365197082849841	4	3	1	-6.73506720106286
chr15	76553588	102516492	0.424137539478664	1291	0.0695281605255831	1.25908487451434	40080	0.386565247995133	4	2	2	-7.70430169863018
chr16	61730	613168	0.135747824069828	103	0.0748383447253718	0.709265238427124	2625	0.240443412945099	2	2	0	-6.86149325690367
chr16	615326	702677	0.0851941968180604	38	0.0406260397612865	0.777296243779577	674	0.232158837905263	3	3	0	-6.8559255048415
chr16	705795	1115377	0.109862977657883	108	0.0557940222111947	0.752661796209775	2177	0.238397203662876	2	2	0	-6.74094356828374
chr16	1115904	26036580	0.117073137408007	1024	0.0846293150612832	0.800841293120177	52596	0.292091107289838	2	2	0	-6.80150503088754
chr16	26176139	27222618	0.227853180149073	9	0.139277401054315	0.670381850429152	582	0.367581202933099	2	2	0	-7.24808576860178
chr16	27226106	28898793	0.125010973679727	132	0.0838109644288922	0.800855912644075	4414	0.319616926620946	2	2	0	-6.75546815055012
chr16	28906084	31817073	0.107384137274536	167	0.0709635036074124	0.797198654577955	12270	0.260548909868354	2	2	0	-6.7395209594253
chr16	31973675	35239691	0.337088092775225	1001	0.107817827311228	0.864629910992693	5833	0.381275640276474	2	1	1	-7.20453070542288
chr16	46387488	52902717	0.106443813824501	86	0.106621378395955	0.807589469400695	8664	0.28371545917353	2	2	0	-6.77072497337475
chr16	52902875	53371961	0.111509535006737	23	0.0456398948289761	0.740611637862659	910	0.302823755648952	2	2	0	-6.74418408855286
chr16	53476804	58071263	0.0964273156446137	245	0.0624065197201366	0.816597980305133	10951	0.290746598270302	2	2	0	-6.81055923185644
chr16	58074529	68100461	0.115057649270368	108	0.0819808165050555	0.793403431755123	12811	0.27259893798708	2	2	0	-6.74317883801285
chr16	68294800	68771372	0.125362753327944	46	0.0421144747742061	0.782945609757792	1265	0.298708847138787	2	2	0	-6.81025100668367
chr16	68842895	70100018	0.103669959424658	50	0.0494934545249806	0.794741854187369	3772	0.268875638603371	2	2	0	-6.74474158721504
chr16	70106827	70191237	0.347218784074258	28	0.131773936612558	1.03151072802216	418	0.372177761141146	3	2	1	-6.73778955505558
chr16	70199976	70867056	0.116195527178492	43	0.0671417237952461	0.80447774745773	2835	0.277497754815002	2	2	0	-6.74082060556401
chr16	70883570	71197269	0.41204357578124	312	0.105935200114891	0.843022017448184	1749	0.278669549009283	2	1	1	-6.75027220401395
chr16	71212979	73517248	0.0969275899699586	109	0.0544984717059173	0.819776845133673	4735	0.290765438130489	2	2	0	-6.79779894061747
chr16	74116288	74425569	0.345567837979968	11	0.128770973578535	0.840559379869779	679	0.30500716390036	3	2	1	-6.87159603406022
chr16	74451884	90110798	0.10565284620391	776	0.0681608322075306	0.794759684159392	25526	0.301259761547204	2	2	0	-6.74969541404948
chr16	90158290	90245439	0.319125323618211	16	0.128898393447449	0.672894257915577	162	0.299605541926396	3	2	1	-6.91895659344387
chr17	22211	22260839	0.351841140459054	2542	0.0824976062174665	1.11242487138104	61997	0.341571785626199	3	2	1	-6.77511726552147
chr17	25264181	81083314	0.349471967765182	3346	0.0806238840390485	1.09990385632353	143471	0.346069043116041	3	2	1	-6.75366525974806
chr18	12716	112269	0.318607070859713	67	0.0839533317842973	1.00957353274214	281	0.424829462180955	3	2	1	-6.8604818724813
chr18	118580	14866547	0.420227007433167	524	0.0743979697399073	1.33061206838116	19234	0.420294253460138	4	2	2	-6.85409337164474
chr18	14866579	15391189	0.289543686456651	31	0.132201028089637	1.24009805797216	449	0.419547764003842	4	3	1	-6.76125005313369
chr18	18511115	18520137	0.345297314375964	113	0.103547824046323	1.0165738371126	195	0.446064344778633	3	2	1	-6.74134760125827
chr18	18520178	77926862	0.417405630845282	1325	0.0779754871395693	1.33076743988734	53535	0.422090020989909	4	2	2	-7.18874935746137
chr19	107329	8997343	0.440008406019574	1246	0.0707810272721962	1.37877820988776	36576	0.428287745177425	4	2	2	-6.77780692496343
chr19	8997680	9025604	0.337192486934578	55	0.101739440752905	1.57124615425654	451	0.324526358951927	6	4	2	-6.74734200947765
chr19	9025826	22004674	0.443302210810202	1658	0.0696390903345624	1.39898194591598	52460	0.425488327077665	4	2	2	-6.78922512525731
chr19	22004695	24358093	0.378217427562631	123	0.0951160223634758	1.31035781653647	4169	0.42290779941892	4	2	2	-6.89004659622461
chr19	27732058	44884037	0.418071978538846	1151	0.081349339672555	1.28989727505932	47234	0.397929202590394	4	2	2	-7.13005541483478
chr19	44928255	58963047	0.355866586035529	1801	0.0787314955427648	1.1006537620168	61068	0.340435227799937	3	2	1	-6.7378756689532
chr20	76962	25733432	0.444805618094466	1015	0.0744638139333954	1.40548666978038	33882	0.423933840642066	4	2	2	-6.79157956282001
chr20	25733440	26101151	0.338689858989947	244	0.0960939720127902	1.41125573558058	655	0.513832549420292	3	2	1	-6.8101810709421
chr20	26103707	26258577	0.320579075189319	77	0.123197519637529	1.06075748224111	257	0.530671434494658	3	2	1	-6.78641563682501
chr20	29422622	29832837	0.331244945412953	400	0.0960431699875277	1.25447049721389	928	0.485880179566846	3	2	1	-6.79719814481351
chr20	29832858	62959363	0.447288258677291	1637	0.0724628812276642	1.4108412797259	69337	0.427700688829524	4	2	2	-6.8145270554045
chr21	9418016	11186897	0.341003691926737	1244	0.102906421520488	1.00519675695043	4984	0.457086338497721	3	2	1	-6.78279404381885
chr21	14372721	14901180	0.348509959563973	47	0.105389643102468	0.84611842172225	687	0.357349653957347	3	2	1	-6.89458136069351
chr21	14982247	15194302	0.125703941861798	9	0.131318421319241	0.905395026285409	250	0.326765263892518	2	2	0	-6.76535371240557
chr21	15194368	15441407	0.37365517221481	48	0.0982498420946884	0.841521665292242	386	0.377636052636831	3	2	1	-6.81911852500219
chr21	15453333	32015170	0.105151594593121	213	0.0691933039028139	0.788527386742346	10406	0.283996280855448	2	2	0	-6.73793906897501
chr21	32114287	32114661	0.332880024933059	9	0.0785079613797225	0.935466492312101	15	0.289404429491886	12	8	4	-6.7428359193332
chr21	32253629	45799280	0.105786859369762	617	0.0642526490748222	0.803685859018145	26182	0.276544220043124	2	2	0	-6.79069060190452
chr21	45811343	46644473	0.164751603748955	95	0.112049822944744	0.833002343130914	2525	0.260716701262095	2	2	0	-6.89737286225354
chr21	46644563	46698256	0.0926445725429288	16	0.0371124417592447	0.750477937525696	212	0.257907861958044	2	2	0	-6.86479247844753
chr21	46702553	46825235	0.26783041825502	9	0.152119014079255	0.746534046733955	97	0.315851089704781	4	3	1	-7.01481467494942
chr21	46876083	48022375	0.103811936424483	121	0.0593961892740223	0.75490465157782	4154	0.260750555746644	2	2	0	-6.75584632575565
chr22	16123469	17240029	0.323506495377141	122	0.128982507591527	0.913571474779752	1426	0.401911905485114	3	2	1	-6.90322821266264
chr22	17240174	18721448	0.11996305937249	105	0.0873160368605922	0.803173547100567	3997	0.300046992458761	2	2	0	-6.74544104662728
chr22	18721497	18882120	0.193979004394092	48	0.156868739455762	0.785387111782322	170	0.38335616782527	1	1	0	-6.8934285197211
chr22	18893631	19871097	0.0964753360043122	94	0.0658573085048647	0.817125752684524	3445	0.275655889623204	2	2	0	-6.77079099707486
chr22	19886443	24964128	0.114735952669477	431	0.0724291015996942	0.792107637395714	14772	0.293783089240456	2	2	0	-6.73786527107673
chr22	25003922	30642918	0.1114127351189	198	0.0956568615884316	0.797766240346433	11227	0.283659164689203	2	2	0	-6.74313591090665
chr22	30681257	32081929	0.117582354478785	112	0.0509877436253067	0.795190535589215	5842	0.260354923178097	2	2	0	-6.7475633640917
chr22	32211412	42343091	0.105571427249372	639	0.0672473265109205	0.805297083723591	27112	0.283385820439341	2	2	0	-6.78214024790432
chr22	42384010	42577792	0.162617681903877	64	0.0848948929980058	0.782397760651746	1152	0.290714288549047	2	2	0	-6.95381689454453
chr22	42606257	42793873	0.0911571621340817	20	0.0492153164007004	0.821848270199165	338	0.29308876447551	2	2	0	-6.82384617806309
chr22	42906953	43023939	0.197790094247747	9	0.158646444789804	0.801722298231174	671	0.258807806866558	2	2	0	-6.91115899445316
chr22	43180418	43658994	0.119964095556469	42	0.0460100478850862	0.79095401111908	1547	0.284091544299701	2	2	0	-6.76031806983299
chr22	43680767	44287629	0.114304519180492	36	0.0686204826194092	0.832998259160352	1040	0.290218166123587	2	2	0	-6.75005290098236
chr22	44323074	44888920	0.119443416805534	38	0.0547417901117352	0.794061889226046	1022	0.314768506340275	2	2	0	-6.75063450747826
chr22	44889997	47625648	0.0977821616083946	214	0.0564799787504296	0.829816796170911	6489	0.303415079337817	2	2	0	-6.81482924658624
chr22	47774911	47775079	0.332227026457408	9	0.0743404331437476	0.998044749182729	13	0.324771872597935	18	12	6	-6.73874667964106
chr22	47857295	49175959	0.125344138358978	23	0.118620063090478	0.76490259168389	653	0.329713537865858	2	2	0	-6.74800214064264
chr22	49176220	50988105	0.0986203361631566	124	0.0820020800686713	0.779987330427111	4827	0.259126322990919	2	2	0	-6.74570438249477
chr22	51009953	51064818	0.131116170842049	20	0.0638531209310209	0.657678796420094	428	0.220264712572367	2	2	0	-6.81831085761361
chr22	51117137	51219006	0.100476584512964	13	0.073578320385622	0.729518685298934	505	0.266790366568099	2	2	0	-6.74810173591087
chrX	2827749	2836211	0.0959637674091554	31	0.0290237944652537	0.80553986388875	103	0.291117213279298	2	2	0	-6.87328285184037
chrX	6220005	57362027	0.299147110657971	53	0.100778198450949	0.814635578998191	44324	0.24383124435461	2	1	1	-8.12733861005831
chrX	61731079	153482563	0.368615952193069	79	0.10291382844733	0.815162961450332	66267	0.237474341252377	2	1	1	-7.99540816579022
chrY	3719115	3720617	0.170460341323226	15	0.111465476184119	0.332476928013596	39	0.207852800737996	1	1	0	-6.74067254225585
chrY	9930095	10037998	0.319328747731925	390	0.124545889523998	0.956247249639499	942	0.468411526388991	3	2	1	-6.79375147669194
chrY	13262996	13309348	0.372337655609377	43	0.134744481536501	0.872934566516692	160	0.367832791122329	3	2	1	-6.75067901423043
chrY	13309371	13311584	0.228757566831625	34	0.116331323499281	0.448886318227385	81	0.286844304350412	5	4	1	-6.76177023027954
chrY	13312128	59033210	0.322970902661345	753	0.120150508932338	0.37263740656501	6489	0.448447136274341	1	1	0	-11.5405624710401
chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	762273	12908375	0.437409345731015	746	0.071957359140311	1.01013700161976	17870	0.30997158193332	2	1	1	-6.8103717626846
chr1	12908474	13219094	0.26088663349117	18	0.191921927209454	1.02511665439575	122	0.565201789868503	3	2	1	-6.90863542944721
chr1	13802325	16862708	0.42560401399581	138	0.0617471909720066	0.993128156351522	3797	0.301510017051372	2	1	1	-6.7598702445719
chr1	16863173	17371245	0.321802797830861	127	0.104993250031519	1.05913340001156	1124	0.407018555125089	3	2	1	-6.9322556353402
chr1	17405809	120537142	0.433499400113654	2734	0.0770546584632808	0.999052172740319	90804	0.302522530987251	2	1	1	-6.77682347374624
chr1	120538947	121484159	0.266742081518591	23	0.12446813329336	0.952399627156224	289	0.370577836215492	2	1	1	-7.4721923391961
chr1	121484471	121485416	0.429764909921143	18	0.0516506932929952	1.62344897033672	38	0.507369977177513	4	2	2	-6.79748251138027
chr1	142538428	142619060	0.257604966140233	9	0.113307962846591	0.54343428701537	21	0.271441978365631	4	3	1	-7.61909754446071
chr1	142620828	144851470	0.300160149565627	76	0.133886794286108	1.09847446441863	284	0.605516463003359	3	2	1	-7.06105314405458
chr1	144851484	144930940	0.433426686930842	60	0.0571202987656179	1.01912990073419	446	0.355924520936985	2	1	1	-6.81075558282344
chr1	144931087	145369854	0.311489993531118	77	0.0875922343677286	1.10809078841033	579	0.414102159622435	3	2	1	-6.91573906682
chr1	145441620	147806677	0.428486885523755	63	0.0807339634990329	0.976765301162572	2341	0.287950512381629	2	1	1	-6.76517762588138
chr1	148010726	149602464	0.320826907387316	35	0.108628129820205	1.03275695100757	337	0.514704572941696	2	1	1	-7.13832963526281
chr1	149651308	242162525	0.435999789915468	2762	0.0780634665384178	0.993426704135324	90945	0.307266747797046	2	1	1	-6.81123775214552
chr1	242220205	245247150	0.342960446134678	32	0.177000227811043	0.994629208582382	1448	0.31768984235803	2	1	1	-6.8254156843996
chr1	245247180	249208772	0.420761899058444	194	0.0812085896001058	0.987477169377202	3488	0.329050793951104	2	1	1	-6.74234515901013
chr2	38938	92032293	0.432502949076349	1903	0.0754393013946203	1.00527491038672	56216	0.302299947682474	2	1	1	-6.79054810884582
chr2	92032326	92325266	0.307285118332736	140	0.1234392336284	1.24392063586694	289	0.685011190316132	3	2	1	-6.78991822470783
chr2	95528005	96617111	0.332128431896419	73	0.104845929581323	0.981081850359073	1069	0.332371241961849	2	1	1	-7.07051985163198
chr2	96617113	97817469	0.436331300953912	74	0.0698767784133019	0.989657669658161	2559	0.293604301197411	2	1	1	-6.80148482723702
chr2	97817511	97824008	0.26161079122603	18	0.111082493046555	1.24775165892389	47	0.678167341863915	4	3	1	-6.73467585019725
chr2	97827787	132494171	0.430184764868556	755	0.0796035258472508	0.997747938441533	20354	0.301274943223247	2	1	1	-6.76283170526727
chr2	132585449	133029545	0.310661450119744	163	0.102824367560738	1.05807075344068	518	0.530503696955135	3	2	1	-6.88214221365976
chr2	133029704	243037218	0.435888738371317	2312	0.0811308541254767	1.00339881113872	77411	0.296019502529716	2	1	1	-6.79009142087313
chr3	239245	24563021	0.444840502491168	521	0.0611588440692288	0.994719061314886	14648	0.308056574835408	2	1	1	-6.89811953051655
chr3	25216243	36534540	0.386544088497116	89	0.0875718455952606	1.27654990884972	4567	0.365356548281098	3	2	1	-7.61134182624266
chr3	36587541	49449638	0.439364415279776	498	0.0725108785996457	0.992775709592103	19696	0.294360047491028	2	1	1	-6.81745633503753
chr3	49457812	49723823	0.298654377978232	14	0.200041863750434	1.04057577228859	672	0.358272820448788	3	2	1	-6.89540645784624
chr3	49724808	75648438	0.435505165866685	503	0.0832952732160575	1.00252855525606	19668	0.295548798926546	2	1	1	-6.77860416292839
chr3	75679195	89530956	0.333987957339127	485	0.109962044696112	1.14684031552766	2791	0.465422654040056	2	1	1	-7.67159604305486
chr3	93593119	101085413	0.416304774432395	153	0.0912374810578219	1.01258396817855	4054	0.309524739370613	2	1	1	-6.74126822621755
chr3	101133141	101136340	0.20702084246536	9	0.111817932372227	1.16143905721114	38	0.468108776309564	5	4	1	-6.73916859227439
chr3	101136385	197804128	0.432583695059907	2061	0.0808060714899466	1.00414690554637	64310	0.303624801712464	2	1	1	-6.77970797065122
chr4	50876	67919	0.244975122585632	9	0.111738285490894	1.03798173748483	71	0.474720606171189	4	3	1	-6.76575744333455
chr4	124375	49063872	0.435631507756883	1033	0.0711372205529548	1.01003310633611	27235	0.306386507271812	2	1	1	-6.8254746269134
chr4	49094125	49637615	0.294172282020123	82	0.122970844168475	1.08138696323412	228	0.696681660583157	3	2	1	-6.88108888321515
chr4	52731397	189067987	0.430266000586447	1814	0.0876185391275958	1.004959556132	62039	0.302403462616417	2	1	1	-6.77872176856557
chr4	189192028	191044226	0.346995124184696	73	0.11075473747044	1.0670564059653	377	0.593388530600014	2	1	1	-6.95067402178394
chr5	140788	44809162	0.427490504617989	784	0.0839622075920922	1.01175123964843	20190	0.319308395904361	2	1	1	-6.78712485007913
chr5	49693458	80640883	0.431428115596856	577	0.0826193583213984	1.00342172506302	18030	0.291585987686767	2	1	1	-6.76607974429927
chr5	80713096	82649467	0.0761168556493072	26	0.0442858720309137	0.569236209658572	587	0.198184578623894	1	1	0	-6.83710431838294
chr5	82786194	86564995	0.432973441785272	21	0.0557827418267898	0.971086722312755	771	0.264981768356375	2	1	1	-6.83852270668954
chr5	87968953	89815024	0.0733598456593051	9	0.0246074740226984	0.58237636587981	585	0.179262470330346	1	1	0	-7.14542398627496
chr5	89816299	96098758	0.0868077822568	76	0.0415660286392879	0.555058524244677	3188	0.181201847130316	1	1	0	-6.74950367589219
chr5	96101944	96497836	0.074598864307128	22	0.0492094428343714	0.560094957796188	904	0.188288115216482	1	1	0	-6.80322465891019
chr5	96498783	99922081	0.40089783817635	32	0.109842923039837	1.13416098913959	552	0.396083686400992	2	1	1	-6.94065207270445
chr5	101570491	106714738	0.365686708150471	23	0.135683061878159	0.160641933615727	965	0.164737561996505	0	0	0	-13.5644232325462
chr5	107214510	109760621	0.0770446515349055	28	0.0688310945483186	0.566238391724179	832	0.218764856757361	1	1	0	-6.7854060815189
chr5	110284341	110286513	0.398780993553133	24	0.0706057511924438	0.749165395591295	61	0.345854627693873	5	3	2	-6.75604811216636
chr5	110405824	110829078	0.0720168274932913	10	0.0304915288782529	0.567263600289328	604	0.182654378210774	1	1	0	-6.97015302452149
chr5	111066697	112164621	0.329567066697088	9	0.179322180570181	0.270697512895239	405	0.244391330038067	1	1	0	-10.7799793964848
chr5	112175023	112353105	0.0807198017459435	25	0.0426836034092718	0.554576804158064	507	0.218538416447369	1	1	0	-6.76952840350288
chr5	112355668	113539596	0.0788156753900514	21	0.0283894682014635	0.555988303802307	539	0.220411405732944	1	1	0	-6.84781695227506
chr5	113829121	122950330	0.439917269092951	135	0.0635874999449871	1.02410648136844	3443	0.308034650010967	2	1	1	-6.87313189607017
chr5	123966399	126774201	0.0774341924075672	22	0.107157164989832	0.531384269809521	1044	0.188823953546415	1	1	0	-6.79850123891767
chr5	126796585	175310814	0.440215538674032	1189	0.071913850902817	0.997630442208817	38584	0.303078268060814	2	1	1	-6.8210655542894
chr5	175358218	177612739	0.378704721031767	123	0.0936523363080794	1.28914463706637	4197	0.381483052839385	3	2	1	-6.94782357876991
chr5	177631468	178509702	0.102387728781148	55	0.0870638026042151	0.530472237679637	1217	0.194060703509987	1	1	0	-6.76105094607004
chr5	178509703	178579119	0.0905005592072617	11	0.0379877970837047	0.509426907694052	196	0.182320838059123	1	1	0	-6.7406165680964
chr5	178951598	180710373	0.440388316257617	148	0.0535869591387752	1.00896656365993	3218	0.300468461351018	2	1	1	-6.8894440075769
chr6	203878	367352	0.332228898401183	15	0.10005488969751	1.1259906709408	145	0.435312630644308	3	2	1	-6.77211782140035
chr6	397290	32427871	0.433736856697921	1408	0.0745209645097449	1.00010350059151	28044	0.313271834492019	2	1	1	-6.78023543690021
chr6	32427894	32498033	0.318360149300591	56	0.0848853084132678	1.28274380755494	104	0.685615614138862	3	2	1	-6.78201895588268
chr6	32498085	32520831	0.0886205951656648	9	0.0897911156208923	1.45359469207865	15	1.03428628255707	1	1	0	-6.74557307400382
chr6	32520915	32552026	0.325730776245939	58	0.107190115265575	1.76697875893633	100	0.748175999118233	6	4	2	-6.74702670938483
chr6	32552029	33054091	0.394464241418402	218	0.0850916135447034	1.07025530322735	1297	0.399041280627554	2	1	1	-6.7693257413153
chr6	33054268	33054721	0.256775148127653	21	0.0933619173916625	2.10983576917257	29	0.85222984538187	8	6	2	-6.73315111632917
chr6	33054807	57254927	0.433762961897108	827	0.0766357968623157	1.00003727458453	26535	0.305564952973583	2	1	1	-6.77779361862197
chr6	57254955	58779097	0.341950307448557	104	0.0901762231056071	1.23058019578855	311	0.571903137926529	3	2	1	-6.80738590433263
chr6	62407067	170893364	0.432080725835798	1840	0.0777858082894245	1.00666100001284	55024	0.302599069846932	2	1	1	-6.80101856105347
chr7	286402	6713985	0.431614676391739	306	0.0703677993340255	0.992656972158339	7433	0.309118498711615	2	1	1	-6.77802645254484
chr7	6790900	16298563	0.367219582813333	104	0.0809675428706241	1.29551709394567	2919	0.406871653298748	3	2	1	-7.19723499983558
chr7	16348059	31829213	0.435882545965454	263	0.0707664802441711	1.00861311772881	9898	0.293114670180648	2	1	1	-6.80439606155516
chr7	31830095	32526066	0.229150150448659	9	0.224674455849149	1.01835910956106	169	0.315997888616413	2	2	0	-7.09228094255517
chr7	32526181	56049019	0.432006611414069	537	0.0774374017037911	0.993470313854182	13657	0.310259624575808	2	1	1	-6.77618251683447
chr7	56087219	57885981	0.307007657843423	71	0.121271660721559	1.28241435493489	1038	0.444742549300486	3	2	1	-6.86483224339119
chr7	61969121	64661057	0.315702845169366	27	0.113248095145707	1.22489593108254	1501	0.390599607700603	3	2	1	-7.05325624102985
chr7	64661070	100549321	0.429958113710788	498	0.084347306380837	0.992548087534356	24440	0.28593590510089	2	1	1	-6.77259203722141
chr7	100549573	100635679	0.310263819033622	179	0.0930931883849908	1.37379825019932	392	0.566050361582976	3	2	1	-6.80405454266868
chr7	100638856	141957653	0.432014973103763	677	0.0820971474231977	0.993168438665832	28370	0.291638977567625	2	1	1	-6.77954665747728
chr7	142008403	142168302	0.222132173815927	28	0.11142152670717	1.06877649943518	243	0.518008088308577	4	3	1	-6.93012413139469
chr7	142168362	142498837	0.339598489970501	106	0.104553771357715	1.23940164845429	515	0.626443255869073	3	2	1	-6.74587141351407
chr7	142498897	151874580	0.441190015310242	238	0.0750160781262871	0.987045993671935	8894	0.283076972766482	2	1	1	-6.82994993558879
chr7	151944852	152110686	0.322204625641508	14	0.127636761386142	1.01125629725292	141	0.426647418314238	3	2	1	-6.81813833635959
chr7	152142227	158827326	0.438028702159744	161	0.0656462439734833	1.00805850794953	3755	0.33686586342921	2	1	1	-6.82296630499872
chr8	183192	42263251	0.433169776953666	1116	0.0773934004604587	1.00013936978846	27378	0.311533198785543	2	1	1	-6.77450581568411
chr8	42317380	43822485	0.373109898483411	37	0.105856615868462	1.00714537580587	1027	0.338838530102071	2	1	1	-6.81641601909489
chr8	47507742	146280802	0.433268492545108	1441	0.0849772502643806	1.00505484549233	48882	0.296467448965283	2	1	1	-6.78489435525332
chr9	116183	33354937	0.440809816947302	417	0.0749637187040052	1.00015793031385	13155	0.298102675524981	2	1	1	-6.81593165384312
